AGNO;RBD;DGV_RBD;NOM_RBD;COD_REG_RBD;COD_PRO_RBD;COD_COM_RBD;NOM_COM_RBD;COD_DEPROV_RBD;NOM_DEPROV_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;ESTADO_ESTAB;CONVENIO_SEP;AÑO_INGRESO_SEP;CLASIFICACION_SEP;EE_GRATUITO;N_PRIO;N_PRIO_BEN;N_PREF;N_PREF_BEN;N_BEN
2022;12972;0;COLEGIO LA CONCEPCION;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;1;1;0;1;0;0;SIN SEP;1;13;0;12;0;0
2022;12974;7;COLEGIO INGLES-ALEMAN;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;4;3;0;1;0;0;SIN SEP;0;14;0;29;0;0
2022;12977;1;HARVEST CHRISTIAN SCHOOL;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;0;286;0;409;0;0
2022;12979;8;ESCUELA DE PARVULOS PLANETA TIERRA;2;22;2201;CALAMA;22;EL LOA;3;2;0;1;1;2022;EMERGENTE;1;37;37;21;21;58
2022;12980;1;LICEO BICENTENARIO DIEGO PORTALES PALAZUELOS;2;22;2201;CALAMA;22;EL LOA;1;1;0;1;1;2022;AUTONOMO;1;313;313;259;259;572
2022;12982;8;COLEGIO ESPECIAL LAURENT CLERC;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;42;0;41;0;0
2022;12983;6;ESCUELA DE PÀRVULOS DREAM SCHOOL;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;7;0;6;0;0
2022;12984;4;ESCUELA DE PÁRVULOS CHUQUICAMATA;2;22;2201;CALAMA;22;EL LOA;4;3;0;1;0;0;SIN SEP;0;2;0;7;0;0
2022;12986;0;ESCUELA ESPECIAL DE LENGUAJE MONTESSORI 2;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;13;0;12;0;0
2022;12987;9;ESC. ESP. DE LENG. ARCO IRIS DE PALABRAS;2;21;2101;ANTOFAGASTA;21;ANTOFAGASTA - TOCOPILLA;3;2;0;1;0;0;SIN SEP;1;30;0;6;0;0
2022;13103;2;COLEGIO PARTICULAR CALDERA;3;31;3102;CALDERA;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;0;325;325;148;0;325
2022;13104;0;ESCUELA MANUEL ORELLA ECHANEZ;3;31;3102;CALDERA;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;512;501;100;97;598
2022;13105;9;ESCUELA ESPECIAL PARTICULAR LOS CONEJITOS;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;38;0;11;0;0
2022;13112;1;COLEGIO SAN AGUSTÍN DE ATACAMA;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;0;321;0;409;0;0
2022;13116;4;ESCUELA BÁSICA RURAL JAIME PROHENS;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;1;1;1;2021;EMERGENTE;1;5;5;1;1;6
2022;13117;2;COLEGIO PARTICULAR SAN LORENZO;3;31;3101;COPIAPÓ;31;COPIAPÓ;4;3;0;1;0;0;SIN SEP;0;34;0;51;0;0
2022;13118;0;ESCUELA BÁSICA MARTA EMILIANA AGUILAR ZERÓN;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;359;359;56;56;415
2022;13121;0;ESCUELA BÁSICA CAPITÁN RAFAEL TORREBLANCA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;209;209;21;21;230
2022;13122;9;CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CEIA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;0;0;SIN SEP;1;55;0;11;0;0
2022;13123;7;JARDÍN INFANTIL PASITOS DE NIÑOS;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;1;2018;EMERGENTE;1;6;6;10;10;16
2022;13124;5;COLEGIO FELIX SUSAETA;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;3;2;1;1;1;2019;EMERGENTE;1;54;54;20;20;74
2022;13125;3;SCUOLA ITALIANA GIUSSEPPE VERDI;3;31;3101;COPIAPÓ;31;COPIAPÓ;4;3;0;1;0;0;SIN SEP;0;15;0;24;0;0
2022;13128;8;ESCUELA RURAL MOISÉS LÓPEZ TRUJILLO;3;33;3304;HUASCO;32;HUASCO;6;5;1;1;1;2018;EMERGENTE;1;19;19;1;1;20
2022;13133;4;ESCUELA MANUEL RODRÍGUEZ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;200;200;44;44;244
2022;13134;2;ESCUELA MIREYA ZULETA ASTUDILLO;3;33;3304;HUASCO;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;366;366;70;70;436
2022;13135;0;ESCUELA BÁSICA IGNACIO DOMEYKO;3;32;3201;CHAÑARAL;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;387;387;88;88;475
2022;13138;5;COLEGIO FLORA NORMILLA;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;1;225;225;112;112;337
2022;13141;5;ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACIÓN APIR;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;109;0;59;0;0
2022;13143;1;ESCUELA BYRON GIGOUX JAMES;3;31;3102;CALDERA;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;267;261;68;67;328
2022;13145;8;LICEO TECNOLÓGICO DE COPIAPÓ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;729;660;218;201;861
2022;13146;6;ESCUELA INDUSTRIAL SALESIANOS COPIAPÓ;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;1;2022;EMERGENTE;1;604;604;214;214;818
2022;13149;0;COLEGIO ALMENAR DE COPIAPO;3;31;3101;COPIAPÓ;31;COPIAPÓ;4;3;0;1;0;0;SIN SEP;0;79;0;120;0;0
2022;13152;0;ESCUELA ESPECIAL DE LENGUAJE AYLLU;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;9;0;14;0;0
2022;13154;7;ESCUELA EL CHAÑAR;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;552;552;91;91;643
2022;13155;5;JARDÍN INFANTIL MI RAYITO DE SOL;3;32;3201;CHAÑARAL;31;COPIAPÓ;3;2;0;1;1;2016;EMERGENTE;1;34;34;25;25;59
2022;13156;3;COLEGIO HÉROES DE ATACAMA;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;0;487;0;325;0;0
2022;13157;1;ESCUELA ESPECIAL CENTRO TRASTORNO DE LA COMUNICACIÓN PADRE ALBERTO HURTADO;3;33;3301;VALLENAR;32;HUASCO;3;2;0;1;0;0;SIN SEP;1;28;0;12;0;0
2022;13162;8;ESCUELA DIFERENCIAL PUKARÁ;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;34;0;24;0;0
2022;13163;6;ESCUELA CARLOS MARÍA SAYAGO;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;481;481;190;190;671
2022;13164;4;JARDIN INFANTIL PARTICULAR PEQUITAS;3;31;3101;COPIAPÓ;31;COPIAPÓ;4;3;0;1;0;0;SIN SEP;0;4;0;5;0;0
2022;13167;9;ESCUELA EDMUNDO QUEZADA ARAYA;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;453;453;32;32;485
2022;13168;7;LICEO EL PALOMAR;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;1;2021;EN RECUPERACION;1;212;212;53;53;265
2022;13169;5;ESCUELA TRASTORNO LENGUAJE RAYITO DE SOL;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;24;0;15;0;0
2022;13170;9;ESCUELA BASICA SARA CORTES CORTES;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;270;270;121;121;391
2022;13172;5;ESCUELA ESP.TRAST.COMUNIC. AMANCAY;3;31;3103;TIERRA AMARILLA;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;96;0;24;0;0
2022;13176;8;CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS;3;31;3101;COPIAPÓ;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;136;0;32;0;0
2022;13177;6;ESCUELA DE DESARROLLO ARTÍSTICO CALDERA;3;31;3102;CALDERA;31;COPIAPÓ;6;5;0;1;1;2021;EMERGENTE;1;478;478;52;52;530
2022;13178;4;COLEGIO HISPANO AMÉRICA;3;32;3201;CHAÑARAL;31;COPIAPÓ;3;2;0;1;1;2021;EMERGENTE;1;130;130;64;64;194
2022;13181;4;ESCUELA EMILIA SCHWABE RUMOHR;3;33;3303;FREIRINA;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;383;383;93;93;476
2022;13185;7;LICEO POLITÉCNICO;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;EMERGENTE;1;451;433;78;74;507
2022;13186;5;CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS;3;32;3202;DIEGO DE ALMAGRO;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;16;0;0;0;0
2022;13187;3;ESCUELA ESPECIAL DE LENGUAJE RAYITO DE SOL II;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;42;0;16;0;0
2022;13188;1;COLEGIO CERVANTINO;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;0;375;0;438;0;0
2022;13190;3;COLEGIO SAN FRANCISCO DE LA SELVA;3;31;3101;COPIAPÓ;31;COPIAPÓ;4;3;0;1;0;0;SIN SEP;0;39;0;59;0;0
2022;13191;1;ESCUELA ESPECIAL DE LENGUAJE LAURA VICUÑA;3;33;3301;VALLENAR;32;HUASCO;3;2;0;1;0;0;SIN SEP;1;53;0;16;0;0
2022;13193;8;CENTRO DE EDUCACIÓN INTEGRADA DE ADULTOS CALDERA;3;31;3102;CALDERA;31;COPIAPÓ;6;5;0;1;0;0;SIN SEP;1;54;0;5;0;0
2022;13195;4;ESCUELA DE LENGUAJE RINCÓN DEL SABER;3;33;3301;VALLENAR;32;HUASCO;3;2;0;1;0;0;SIN SEP;1;33;0;7;0;0
2022;13196;2;ESCUELA ESPECIAL DE TRASTORNO DEL LENGUAJE FLOR DEL DESIERTO;3;31;3102;CALDERA;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;36;0;7;0;0
2022;13197;0;ESCUELA DE LENGUAJE MUNDO MÁGICO;3;33;3301;VALLENAR;32;HUASCO;3;2;0;1;0;0;SIN SEP;1;63;0;11;0;0
2022;13198;9;ESCUELA ESPECIAL DE LENGUAJE MI ESTACIÓN;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;78;0;19;0;0
2022;13199;7;ESCUELA ESPECIAL DE LENGUAJE MIS RAÍCES;3;33;3304;HUASCO;32;HUASCO;3;2;0;1;0;0;SIN SEP;1;31;0;13;0;0
2022;13200;4;ESCUELA ESPECIAL DE LENGUAJE NUEVA JUVENTUD;3;33;3304;HUASCO;32;HUASCO;3;2;0;1;0;2017;SIN SEP;1;31;0;6;0;0
2022;13202;0;LICEO BICENTENARIO DE VALLENAR;3;33;3301;VALLENAR;32;HUASCO;6;5;0;1;1;2018;AUTONOMO;1;284;284;120;120;404
2022;13203;9;ESCUELA DE TRASTORNO DEL LENGUAJE STELLA MARIS COPIAPÓ;3;31;3101;COPIAPÓ;31;COPIAPÓ;3;2;0;1;0;0;SIN SEP;1;42;0;16;0;0
2022;13204;7;ESCUELA ESPECIAL N°2420 LA HUERTA;13;133;13303;TILTIL;137;SANTIAGO NORTE;3;2;0;1;0;0;SIN SEP;1;27;0;19;0;0
2022;13206;3;ESCUELA ESPECIAL MUNDO COLOR;5;53;5301;LOS ANDES;52;LOS ANDES;3;2;0;1;0;0;SIN SEP;1;52;0;22;0;0
2022;13207;1;ESCUELA ESPECIAL DE LENGUAJE EL CASTILLO DE VILCÚN;9;91;9119;VILCÚN;92;CAUTÍN NORTE;3;2;0;1;0;0;SIN SEP;1;37;0;4;0;0
2022;13208;8;CENTRO DE EDUCACIÓN DE ADULTOS LA HAYA;9;91;9101;TEMUCO;92;CAUTÍN NORTE;3;2;0;1;0;0;SIN SEP;1;19;0;3;0;0
2022;13212;8;ESCUELA ESPECIAL N°2422 AYEKAN;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;0;0;SIN SEP;1;14;0;8;0;0
2022;13214;4;ESCUELA ESPECIAL DE LENGUAJE MI MUNDO DE COLORES;10;101;10109;PUERTO VARAS;101;LLANQUIHUE;3;2;0;1;0;0;SIN SEP;1;25;0;9;0;0
2022;13216;0;ESCUELA EPU NEWEN;9;91;9101;TEMUCO;92;CAUTÍN NORTE;3;2;0;1;1;2016;AUTONOMO;1;314;314;95;95;409
2022;13217;9;ESCUELA ESPECIAL DE LENGUAJE NEWEN ALON;9;91;9112;PADRE LAS CASAS;93;CAUTÍN SUR;3;2;0;1;0;0;SIN SEP;1;18;0;10;0;0
2022;13218;8;ESCUELA ESPECIAL N°196 AURINKO;13;134;13401;SAN BERNARDO;132;SANTIAGO SUR;3;2;0;1;0;0;SIN SEP;1;7;0;2;0;0
2022;13220;9;COLEGIO LICARAYEN;13;131;13110;LA FLORIDA;136;CORDILLERA;3;2;0;1;1;2021;EMERGENTE;1;309;309;147;147;456
2022;13300;0;COLEGIO ALEMAN;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;18;0;36;0;0
2022;13302;7;ESCUELA PARTICULAR CERRO BLANCO;4;42;4203;LOS VILOS;43;CHOAPA;3;2;1;1;1;2021;EMERGENTE;1;2;2;0;0;2
2022;13303;5;COLEGIO CONEJITO CHIMBUN Y SUS AMIGOS;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2022;EMERGENTE;1;5;5;9;9;14
2022;13305;1;COLEGIO TRINITY;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;66;0;77;0;0
2022;13309;4;ESC. BASICA LA HIGUERA DE PUNITAQUI;4;43;4304;PUNITAQUI;42;LIMARÍ;2;1;1;1;1;2021;EMERGENTE;1;8;8;3;3;11
2022;13312;4;ESCUELA PARTICULAR CHEPICA;4;43;4302;COMBARBALÁ;42;LIMARÍ;3;2;1;1;1;2021;EMERGENTE;1;2;2;0;0;2
2022;13313;2;COLEGIO FRANCIS SCHOOL;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;606;0;701;0;0
2022;13314;0;COLEGIO CRISTOBAL COLON;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;AUTONOMO;1;580;580;318;318;898
2022;13319;1;SCUOLA ITALIANA ALCIDE DE GASPERI;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;27;0;25;0;0
2022;13320;5;COLEGIO PARTICULAR TONGOY;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;36;36;30;30;66
2022;13324;8;COLEGIO SANTA MARIA DE BELEN N_ 162;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;242;0;369;0;0
2022;13330;2;COLEGIO PARTICULAR PIERROT;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2022;EN RECUPERACION;1;124;122;88;88;210
2022;13332;9;COLEGIO SAINT MARY SCHOOL;4;41;4102;COQUIMBO;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;36;0;74;0;0
2022;13333;7;ESC. FAMILIAR AGRICOLA VALLE DEL ELQUI;4;41;4101;LA SERENA;41;ELQUI;3;2;1;1;1;2022;EMERGENTE;1;114;114;22;22;136
2022;13336;1;ESCUELA BASICA JOSE IGNACIO ZENTENO;4;43;4302;COMBARBALÁ;42;LIMARÍ;2;1;1;1;1;2019;EMERGENTE;1;2;2;0;0;2
2022;13339;6;JARDIN INFANTIL SAN DANIEL;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;3;0;2;0;0
2022;13341;8;COLEGIO PART. KOMVUX - COQUIMBO;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2022;EMERGENTE;1;190;190;61;61;251
2022;13342;6;COLEGIO PARTICULAR SAN FRANCISCO JAVIER;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EN RECUPERACION;1;89;89;44;44;133
2022;13344;2;COLEGIO AMERICANO;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;599;599;243;243;842
2022;13350;7;JARDIN INFANTIL LE PETIT ENFANT;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;15;15;8;8;23
2022;13352;3;LICEO POLIV.PADRE JOSE HERDE P-LHER;4;42;4202;CANELA;43;CHOAPA;2;1;0;1;1;2022;EMERGENTE;1;281;281;72;72;353
2022;13356;6;COLEGIO ALBERT EINSTEIN;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;243;0;355;0;0
2022;13358;2;ESCUELA JUAN RENDIC;4;41;4106;VICUÑA;41;ELQUI;2;1;1;1;1;2021;EMERGENTE;1;135;135;28;28;163
2022;13360;4;COLEGIO SAN NICOLAS;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;87;0;151;0;0
2022;13361;2;KID´S WORLD SCHOOL;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2018;EMERGENTE;0;419;419;418;0;419
2022;13362;0;ESCUELA BASICA LOS ANGELES DE RAPEL;4;43;4303;MONTE PATRIA;42;LIMARÍ;2;1;1;1;1;2021;EMERGENTE;1;3;3;0;0;3
2022;13363;9;ESCUELA BASICA MUNICIPAL LA GRANJITA;4;43;4304;PUNITAQUI;42;LIMARÍ;2;1;1;1;1;2021;EMERGENTE;1;5;5;3;3;8
2022;13365;5;ESCUELA BASICA MINILLAS;4;43;4305;RÍO HURTADO;42;LIMARÍ;2;1;1;1;1;2021;EMERGENTE;1;5;5;0;0;5
2022;13370;1;COLEGIO DEL ALBA;4;41;4102;COQUIMBO;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;52;0;110;0;0
2022;13372;8;COLEGIO FRANCISCO PALAU;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;104;0;173;0;0
2022;13373;6;COLEGIO PARTICULAR LEONARDO DA VINCI;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;314;314;380;380;694
2022;13375;2;ESCUELA BASICA EL MEMBRILLO;4;42;4201;ILLAPEL;43;CHOAPA;3;2;1;1;1;2021;EMERGENTE;1;8;8;1;1;9
2022;13376;0;COLEGIO SAN MANUEL;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;AUTONOMO;1;556;556;323;323;879
2022;13378;7;COLEGIO SER;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;1;0;2;0;0
2022;13379;5;ESCUELA BASICA CUMBRE DE LOS ANDES;4;42;4201;ILLAPEL;43;CHOAPA;2;1;1;1;1;2021;EMERGENTE;1;6;6;0;0;6
2022;13380;9;ESCUELA BASICA MUNICIPAL LOS PERALES;4;42;4201;ILLAPEL;43;CHOAPA;2;1;1;1;1;2021;EMERGENTE;1;9;9;2;2;11
2022;13383;3;COLEGIO CAMBRIDGE SCHOOL;4;42;4204;SALAMANCA;43;CHOAPA;3;2;0;1;1;2021;EMERGENTE;1;325;301;133;129;430
2022;13384;1;SAINT JOHN´S SCHOOL;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;612;612;376;376;988
2022;13387;6;COLEGIO DE ARTES ELISEO VIDELA JORQUERA;4;43;4301;OVALLE;42;LIMARÍ;2;1;0;1;1;2021;EMERGENTE;1;454;454;291;291;745
2022;13388;4;COLEGIO SANTO TOMAS LA SERENA;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;181;0;281;0;0
2022;13393;0;JARDIN INFANTIL MUNDO CLUB;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2018;EMERGENTE;1;0;0;2;2;2
2022;13394;9;CORAZON DE JESUS;4;42;4204;SALAMANCA;43;CHOAPA;3;2;0;1;1;2022;EMERGENTE;1;195;195;76;76;271
2022;13395;7;ESCUELA ESPECIAL HOLANDA;4;42;4204;SALAMANCA;43;CHOAPA;2;1;0;1;0;0;SIN SEP;1;16;0;2;0;0
2022;13396;5;CENTRO EST.Y DES.INTEGRAL DEL NINO;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;299;156;98;55;211
2022;13403;1;JARDIN INFANTIL LOS ROBLECITOS;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;7;0;2;0;0
2022;13405;8;JARDIN INFANTIL MUNDO FELIZ;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;15;15;1;1;16
2022;13412;0;COLEGIO BASICO RENACER DE CERRILLOS;4;43;4303;MONTE PATRIA;42;LIMARÍ;2;1;1;1;1;2021;AUTONOMO;1;40;40;11;11;51
2022;13415;5;LICEO DE ADULTOS MAX PLANCK;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;55;0;32;0;0
2022;13416;3;COLEGIO ARTISTICO CULTURAL FORM-ARTE;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2019;EMERGENTE;0;120;120;116;0;120
2022;13417;1;COLEGIO ELQUI;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;223;0;157;0;0
2022;13420;1;COLEGIO NUESTRA SENORA DE ANDACOLLO;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;994;994;338;338;1332
2022;13423;6;ESCUELA BASICA AMANECER;4;43;4305;RÍO HURTADO;42;LIMARÍ;2;1;1;1;1;2021;EMERGENTE;1;41;41;5;5;46
2022;13424;4;JARDIN INFANTIL SUEÑO AZUL;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;23;23;22;22;45
2022;13426;0;COLEGIO SAN LUCAS;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;0;95;0;90;0;0
2022;13427;9;COLEGIO LOS CONQUISTADORES;4;43;4303;MONTE PATRIA;42;LIMARÍ;3;2;1;1;0;0;SIN SEP;0;478;0;296;0;0
2022;13428;7;ESCUELA BASICA SAN ISIDRO DE CUZ CUZ;4;42;4201;ILLAPEL;43;CHOAPA;2;1;1;1;1;2021;EMERGENTE;1;133;133;35;35;168
2022;13434;1;COLEGIO SAN JOAQUIN;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;28;0;67;0;0
2022;13439;2;COLEGIO PUCARA;4;43;4301;OVALLE;42;LIMARÍ;3;2;0;1;0;0;SIN SEP;0;186;0;259;0;0
2022;13442;2;COLEGIO SANTA FAMILIA;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;0;559;559;494;0;559
2022;13445;7;COLEGIO ESPANOL;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2016;EMERGENTE;0;89;89;37;0;89
2022;13446;5;MARIA EDUCA;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;402;402;357;357;759
2022;13450;3;COLEGIO ANDRES BELLO - PAMPA;4;41;4101;LA SERENA;41;ELQUI;4;3;0;1;0;0;SIN SEP;0;74;0;139;0;0
2022;13451;1;JARDIN INFANTIL JESUS DE NAZARET;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2022;EMERGENTE;1;6;6;6;6;12
2022;13455;4;ESCUELA ESPECIAL ILLAPEL;4;42;4201;ILLAPEL;43;CHOAPA;2;1;1;1;0;0;SIN SEP;1;15;0;5;0;0
2022;13457;0;JARDIN INFANTIL MI BEBITO;4;43;4301;OVALLE;42;LIMARÍ;3;2;0;1;1;2022;EMERGENTE;1;19;19;8;8;27
2022;13461;9;LICEO CARMEN AURORA RODRIGUEZ HENRIQUEZ;4;41;4102;COQUIMBO;41;ELQUI;6;5;0;1;1;2018;EMERGENTE;1;184;159;53;49;208
2022;13462;7;COLEGIO CERRO GUAYAQUIL;4;43;4303;MONTE PATRIA;42;LIMARÍ;2;1;0;1;1;2021;EMERGENTE;1;316;316;114;114;430
2022;13463;5;COLEGIO CARLOS CONDELL DE LA HAZA;4;41;4101;LA SERENA;41;ELQUI;1;1;0;1;1;2021;EN RECUPERACION;1;372;372;61;61;433
2022;13465;1;ESCUELA BASICA JESUS NAZARENO;4;42;4204;SALAMANCA;43;CHOAPA;3;2;1;1;1;2021;EMERGENTE;1;6;6;1;1;7
2022;13467;8;COLEGIO SANTA MARIA DEL REFUGIO;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;1;2019;EMERGENTE;1;189;189;56;56;245
2022;13469;4;JARDIN INFANTIL GRAN MOZART;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2022;EMERGENTE;1;13;5;5;2;7
2022;13471;6;ESC. ESPECIAL DE TRAN. DE LA COM. SANTA LUISA;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;11;0;8;0;0
2022;13473;2;ESC. ESP. DE TRANST. DE LA COM. NUEVO AMANECE;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;11;0;5;0;0
2022;13474;0;COLEGIO LA MISION;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;245;228;60;59;287
2022;13475;9;COLEGIO SAN MARTIN DE PORRES;4;41;4101;LA SERENA;41;ELQUI;3;2;0;1;1;2021;EMERGENTE;1;738;732;161;161;893
2022;13479;1;ESCUELA ESPECIAL EL SENDERO;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;85;0;15;0;0
2022;13480;5;ESCUELA ESPECIAL PALABRITAS;4;43;4301;OVALLE;42;LIMARÍ;3;2;0;1;0;0;SIN SEP;1;24;0;5;0;0
2022;13481;3;ESCUELA ESPECIAL GALILEO;4;43;4301;OVALLE;42;LIMARÍ;3;2;0;1;0;0;SIN SEP;1;17;0;5;0;0
2022;13482;1;ESC. ESPECIAL DE TRAST. DE LA COMUN. PLUMA D;4;42;4201;ILLAPEL;43;CHOAPA;3;2;0;1;0;0;SIN SEP;1;42;0;11;0;0
2022;13484;8;ESCUELA ESP. TRANS. DE LA COM. ENTREMUNDOS;4;41;4102;COQUIMBO;41;ELQUI;3;2;0;1;0;0;SIN SEP;1;13;0;17;0;0
